MES,PRODUTO,NUMERO_DE_POSTOS_PESQUISADOS,UNIDADE_DE_MEDIDA,PRECO_MEDIO_REVENDA,DESVIO_PADRAO_REVENDA,PRECO_MINIMO_REVENDA,PRECO_MAXIMO_REVENDA,MARGEM_MEDIA_REVENDA,COEF_DE_VARIACAO_REVENDA,PRECO_MEDIO_DISTRIBUICAO,DESVIO_PADRAO_DISTRIBUICAO,PRECO_MINIMO_DISTRIBUICAO,PRECO_MAXIMO_DISTRIBUICAO,COEF_DE_VARIACAO_DISTRIBUICAO
2006-02-28,GASOLINA,42334,R$/l,2.523,0.160,2.070,3.300,0.307,0.063,2.216,0.087,2.000,2.788,0.039
2006-03-31,GASOLINA,56264,R$/l,2.587,0.153,2.120,3.500,0.316,0.059,2.271,0.084,2.000,2.762,0.037
2006-04-30,GASOLINA,46927,R$/l,2.595,0.158,2.155,3.300,0.308,0.061,2.287,0.082,2.000,2.779,0.036
2006-05-31,GASOLINA,56298,R$/l,2.582,0.158,1.870,3.300,0.306,0.061,2.276,0.084,1.807,2.874,0.037
2006-06-30,GASOLINA,49579,R$/l,2.545,0.172,2.140,3.300,0.299,0.068,2.246,0.084,1.834,2.707,0.037
2006-07-31,GASOLINA,50363,R$/l,2.557,0.165,2.140,3.500,0.311,0.065,2.246,0.084,2.030,2.756,0.037
2006-08-31,GASOLINA,57666,R$/l,2.559,0.166,2.089,3.300,0.308,0.065,2.251,0.084,1.910,2.747,0.037
2006-09-30,GASOLINA,48062,R$/l,2.554,0.166,2.099,3.300,0.312,0.065,2.242,0.085,1.910,2.747,0.038
2006-10-31,GASOLINA,47567,R$/l,2.547,0.164,2.149,3.500,0.317,0.064,2.230,0.086,2.000,2.722,0.039
2006-11-30,GASOLINA,47122,R$/l,2.538,0.166,2.130,3.300,0.318,0.065,2.220,0.086,1.955,2.740,0.039
2006-12-31,GASOLINA,42822,R$/l,2.531,0.166,2.120,3.300,0.332,0.066,2.199,0.090,2.000,2.696,0.041
2007-01-31,GASOLINA,57029,R$/l,2.523,0.167,2.080,3.300,0.333,0.066,2.190,0.086,2.000,2.653,0.039
2007-02-28,GASOLINA,49770,R$/l,2.516,0.167,1.960,3.300,0.333,0.066,2.183,0.086,1.701,2.626,0.039
2007-03-31,GASOLINA,49574,R$/l,2.518,0.162,2.088,3.300,0.336,0.064,2.182,0.084,1.949,2.646,0.038
2007-04-30,GASOLINA,49276,R$/l,2.532,0.154,2.119,3.310,0.327,0.061,2.205,0.082,1.910,2.637,0.037
2007-05-31,GASOLINA,61607,R$/l,2.540,0.155,2.070,3.300,0.326,0.061,2.214,0.081,1.950,2.657,0.037
2007-06-30,GASOLINA,49165,R$/l,2.527,0.157,2.079,3.300,0.345,0.062,2.182,0.087,1.958,2.620,0.040
2007-07-31,GASOLINA,57896,R$/l,2.507,0.160,2.090,3.300,0.361,0.064,2.146,0.092,1.905,2.592,0.043
2007-08-31,GASOLINA,41748,R$/l,2.487,0.164,2.070,3.300,0.356,0.066,2.131,0.091,1.908,2.699,0.043
2007-09-30,GASOLINA,34809,R$/l,2.471,0.170,2.000,3.300,0.349,0.069,2.122,0.090,1.930,2.690,0.042
2007-10-31,GASOLINA,43783,R$/l,2.475,0.167,2.070,3.300,0.357,0.067,2.118,0.089,1.920,2.874,0.042
2007-11-30,GASOLINA,34848,R$/l,2.487,0.162,2.099,3.330,0.356,0.065,2.131,0.087,1.923,2.588,0.041
2007-12-31,GASOLINA,38031,R$/l,2.509,0.159,2.099,3.300,0.353,0.063,2.156,0.087,1.900,2.584,0.040
2008-01-31,GASOLINA,40313,R$/l,2.505,0.158,2.090,3.300,0.346,0.063,2.159,0.086,1.943,2.608,0.040
2008-02-28,GASOLINA,34858,R$/l,2.488,0.169,2.019,3.300,0.339,0.068,2.149,0.090,1.901,2.584,0.042
2008-03-31,GASOLINA,34901,R$/l,2.493,0.162,2.059,3.350,0.343,0.065,2.150,0.089,1.880,2.624,0.041
2008-04-30,GASOLINA,43667,R$/l,2.493,0.161,2.059,3.350,0.338,0.065,2.155,0.089,1.900,2.624,0.041
2008-05-31,GASOLINA,35086,R$/l,2.494,0.160,1.950,3.350,0.337,0.064,2.157,0.089,1.840,2.595,0.041
2008-06-30,GASOLINA,35248,R$/l,2.490,0.161,2.069,3.300,0.334,0.065,2.156,0.090,1.918,2.595,0.042
2008-07-31,GASOLINA,44034,R$/l,2.495,0.160,2.049,3.300,0.334,0.064,2.161,0.091,1.900,2.593,0.042
2008-08-31,GASOLINA,35120,R$/l,2.500,0.159,2.069,3.300,0.329,0.064,2.171,0.090,1.843,2.628,0.041
2008-09-30,GASOLINA,35278,R$/l,2.506,0.155,2.099,3.330,0.333,0.062,2.173,0.091,1.937,2.817,0.042
2008-10-31,GASOLINA,44140,R$/l,2.508,0.154,1.390,3.330,0.331,0.061,2.177,0.089,1.950,2.800,0.041
2008-11-30,GASOLINA,35239,R$/l,2.513,0.151,2.157,3.330,0.333,0.060,2.180,0.088,1.932,2.800,0.040
2008-12-31,GASOLINA,44117,R$/l,2.518,0.153,2.170,3.330,0.337,0.061,2.181,0.088,1.950,2.800,0.040
2009-01-31,GASOLINA,35207,R$/l,2.516,0.155,2.149,3.330,0.335,0.062,2.181,0.088,1.950,2.733,0.040
2009-02-28,GASOLINA,35163,R$/l,2.518,0.154,2.099,3.340,0.337,0.061,2.181,0.090,1.920,2.710,0.041
2009-03-31,GASOLINA,41341,R$/l,2.514,0.157,1.990,3.340,0.338,0.062,2.176,0.093,1.877,2.710,0.043
2009-04-30,GASOLINA,37968,R$/l,2.500,0.157,2.090,3.330,0.340,0.063,2.160,0.097,1.810,2.710,0.045
2009-05-31,GASOLINA,35271,R$/l,2.487,0.163,2.059,3.330,0.336,0.066,2.151,0.098,1.830,2.700,0.046
2009-06-30,GASOLINA,40658,R$/l,2.488,0.165,2.099,3.330,0.345,0.066,2.143,0.100,1.791,2.700,0.047
2009-07-31,GASOLINA,38666,R$/l,2.492,0.157,2.088,3.330,0.341,0.063,2.151,0.097,1.820,2.700,0.045
2009-08-31,GASOLINA,18357,R$/l,2.498,0.156,2.049,3.330,0.339,0.062,2.159,0.096,1.828,2.700,0.044
2009-09-30,GASOLINA,18424,R$/l,2.488,0.150,2.043,3.333,0.323,0.060,2.165,0.095,1.657,2.790,0.044
2009-10-31,GASOLINA,26218,R$/l,2.528,0.150,2.050,3.390,0.326,0.059,2.202,0.099,1.528,2.859,0.045
2009-11-30,GASOLINA,31319,R$/l,2.551,0.146,1.963,3.500,0.331,0.057,2.220,0.096,1.111,2.819,0.043
2009-12-31,GASOLINA,35282,R$/l,2.556,0.144,2.059,3.330,0.331,0.056,2.225,0.094,1.620,2.877,0.042
2010-01-31,GASOLINA,30979,R$/l,2.586,0.138,2.119,3.330,0.333,0.053,2.253,0.091,1.549,2.665,0.040
2010-02-28,GASOLINA,32503,R$/l,2.611,0.144,2.040,3.490,0.341,0.055,2.270,0.094,1.624,2.744,0.041
2010-03-31,GASOLINA,42412,R$/l,2.578,0.160,2.115,3.499,0.349,0.062,2.229,0.098,1.310,2.955,0.044
2010-04-30,GASOLINA,34423,R$/l,2.555,0.166,2.117,3.330,0.357,0.065,2.198,0.097,1.643,2.990,0.044
2010-05-31,GASOLINA,35934,R$/l,2.550,0.165,2.115,3.390,0.348,0.065,2.202,0.101,1.556,2.746,0.046
2010-06-30,GASOLINA,41355,R$/l,2.534,0.171,2.090,3.500,0.343,0.067,2.191,0.100,1.554,2.753,0.046
2010-07-31,GASOLINA,34592,R$/l,2.534,0.168,1.899,3.350,0.341,0.066,2.193,0.098,1.839,2.754,0.045
2010-08-31,GASOLINA,40852,R$/l,2.542,0.161,2.089,3.500,0.338,0.063,2.204,0.094,1.688,2.600,0.043
2010-09-30,GASOLINA,37097,R$/l,2.544,0.159,2.090,3.470,0.332,0.063,2.212,0.096,1.822,2.740,0.043
2010-10-31,GASOLINA,34698,R$/l,2.572,0.154,2.129,3.390,0.335,0.060,2.237,0.097,1.822,2.736,0.043
2010-11-30,GASOLINA,42551,R$/l,2.589,0.153,2.149,3.390,0.331,0.059,2.258,0.096,1.761,2.736,0.043
2010-12-31,GASOLINA,35557,R$/l,2.602,0.148,2.179,3.330,0.338,0.057,2.264,0.095,1.931,2.917,0.042
2011-01-31,GASOLINA,38727,R$/l,2.612,0.148,2.179,3.340,0.335,0.057,2.277,0.097,1.950,2.970,0.043
2011-02-28,GASOLINA,30554,R$/l,2.622,0.145,2.149,3.390,0.338,0.055,2.284,0.092,1.804,2.884,0.040
2011-03-31,GASOLINA,43565,R$/l,2.670,0.146,2.019,3.500,0.342,0.055,2.328,0.101,1.817,2.935,0.043
2011-04-30,GASOLINA,34850,R$/l,2.824,0.146,2.329,3.559,0.351,0.052,2.473,0.118,1.689,2.998,0.048
2011-05-31,GASOLINA,41022,R$/l,2.842,0.153,2.299,3.619,0.354,0.054,2.488,0.134,1.378,2.956,0.054
2011-06-30,GASOLINA,37301,R$/l,2.738,0.156,2.268,3.629,0.378,0.057,2.360,0.121,1.467,2.830,0.051
2011-07-31,GASOLINA,34782,R$/l,2.735,0.152,2.270,3.540,0.375,0.056,2.360,0.109,2.000,2.850,0.046
2011-08-31,GASOLINA,42852,R$/l,2.736,0.149,2.199,3.670,0.372,0.054,2.364,0.107,1.998,2.900,0.045
2011-09-30,GASOLINA,35324,R$/l,2.742,0.153,2.229,3.690,0.365,0.056,2.377,0.109,2.083,2.900,0.046
2011-10-31,GASOLINA,38927,R$/l,2.750,0.152,2.209,3.719,0.371,0.055,2.379,0.108,2.022,2.980,0.045
2011-11-30,GASOLINA,39189,R$/l,2.746,0.153,2.279,3.719,0.367,0.056,2.379,0.109,2.000,2.980,0.046
2011-12-31,GASOLINA,34893,R$/l,2.750,0.148,2.279,3.679,0.373,0.054,2.377,0.108,2.010,2.899,0.045
2012-01-31,GASOLINA,41443,R$/l,2.743,0.151,2.259,3.599,0.368,0.055,2.375,0.108,2.001,2.855,0.045
2012-02-28,GASOLINA,36060,R$/l,2.734,0.155,2.290,3.690,0.380,0.057,2.354,0.113,2.023,2.855,0.048
2012-03-31,GASOLINA,35411,R$/l,2.740,0.149,2.259,3.690,0.385,0.054,2.355,0.110,2.032,2.950,0.047
2012-04-30,GASOLINA,35411,R$/l,2.742,0.150,2.259,3.690,0.377,0.055,2.365,0.109,2.010,2.855,0.046
2012-05-31,GASOLINA,42736,R$/l,2.737,0.154,2.199,3.719,0.371,0.056,2.366,0.111,2.000,2.855,0.047
2012-06-30,GASOLINA,34762,R$/l,2.731,0.156,2.199,3.719,0.369,0.057,2.362,0.111,2.012,2.961,0.047
2012-07-31,GASOLINA,39703,R$/l,2.729,0.158,2.199,3.739,0.369,0.058,2.360,0.111,2.020,2.960,0.047
2012-08-31,GASOLINA,38425,R$/l,2.725,0.162,2.199,3.739,0.369,0.059,2.356,0.114,2.000,2.950,0.048
2012-09-30,GASOLINA,34710,R$/l,2.723,0.161,2.249,3.769,0.365,0.059,2.358,0.113,2.000,2.900,0.048
2012-10-31,GASOLINA,42544,R$/l,2.731,0.157,2.189,3.799,0.378,0.057,2.353,0.112,1.989,2.900,0.048
2012-11-30,GASOLINA,35563,R$/l,2.747,0.152,2.229,3.799,0.394,0.055,2.353,0.110,2.021,2.927,0.047
2012-12-31,GASOLINA,36046,R$/l,2.754,0.147,2.269,3.799,0.387,0.053,2.367,0.107,2.014,2.890,0.045
2001-07-31,GLP,8853,R$/13kg,17.195,2.113,12.000,24.500,2.696,0.123,14.499,1.754,6.362,22.750,0.121
2001-08-31,GLP,12299,R$/13kg,17.703,2.012,12.500,27.000,2.871,0.114,14.832,1.706,5.750,25.000,0.115
2001-09-30,GLP,14405,R$/13kg,17.900,2.019,12.500,29.000,2.948,0.113,14.951,1.835,6.629,25.000,0.123
2001-10-31,GLP,19190,R$/13kg,18.732,2.026,12.000,30.500,3.479,0.108,15.254,1.927,6.277,28.000,0.126
2001-11-30,GLP,16373,R$/13kg,18.869,2.025,12.000,31.000,3.410,0.107,15.459,2.012,6.205,28.000,0.130
2001-12-31,GLP,18400,R$/13kg,18.694,2.100,11.000,32.000,3.338,0.112,15.355,2.123,5.900,27.000,0.138
2002-01-31,GLP,20451,R$/13kg,21.849,2.282,12.900,35.000,4.463,0.104,17.387,2.490,6.386,29.000,0.143
2002-02-28,GLP,18244,R$/13kg,21.940,2.081,15.000,32.150,3.749,0.095,18.191,2.099,7.300,26.470,0.115
2002-03-31,GLP,18578,R$/13kg,21.842,2.074,14.000,30.500,3.611,0.095,18.232,2.131,7.500,26.470,0.117
2002-04-30,GLP,22880,R$/13kg,24.054,2.397,15.500,35.000,4.627,0.100,19.427,2.521,7.893,30.000,0.130
2002-05-31,GLP,21445,R$/13kg,23.449,2.775,14.500,35.000,3.712,0.118,19.737,2.626,10.409,31.000,0.133
2002-06-30,GLP,23729,R$/13kg,25.472,2.495,16.000,38.000,4.624,0.098,20.848,2.807,9.969,33.000,0.135
2002-07-31,GLP,35334,R$/13kg,26.317,2.645,18.000,38.000,4.457,0.101,21.860,2.757,13.000,33.670,0.126
2002-08-31,GLP,30050,R$/13kg,25.260,2.736,18.000,38.500,3.569,0.108,21.691,2.821,13.007,36.000,0.130
2002-09-30,GLP,25706,R$/13kg,23.330,2.197,15.000,38.500,3.062,0.094,20.267,2.909,12.900,36.000,0.144
2002-10-31,GLP,27075,R$/13kg,23.093,2.188,16.990,38.500,3.541,0.095,19.552,2.492,10.596,36.000,0.127
2002-11-30,GLP,23574,R$/13kg,26.499,2.558,16.990,42.000,5.128,0.097,21.371,2.956,13.000,40.000,0.138
2002-12-31,GLP,28512,R$/13kg,28.046,2.505,19.900,44.000,4.720,0.089,23.326,2.881,14.500,42.000,0.124
2003-01-31,GLP,24101,R$/13kg,29.346,2.710,19.000,45.000,4.604,0.092,24.742,2.857,15.900,37.000,0.115
2003-02-28,GLP,23231,R$/13kg,28.931,2.945,17.800,48.900,4.115,0.102,24.816,2.982,16.700,37.000,0.120
2003-03-31,GLP,24904,R$/13kg,28.876,2.722,19.000,48.900,4.202,0.094,24.674,2.966,16.700,36.830,0.120
2003-04-30,GLP,27520,R$/13kg,29.652,2.473,22.900,48.900,4.376,0.083,25.277,2.658,16.288,36.780,0.105
2003-05-31,GLP,23194,R$/13kg,29.652,2.338,23.990,48.900,4.280,0.079,25.373,2.546,17.709,36.830,0.100
2003-06-30,GLP,24725,R$/13kg,29.531,2.263,23.800,48.900,4.196,0.077,25.335,2.467,17.720,36.830,0.097
2003-07-31,GLP,25787,R$/13kg,29.337,2.289,23.500,48.900,4.054,0.078,25.283,2.506,17.420,36.830,0.099
2003-08-31,GLP,21260,R$/13kg,29.152,2.288,22.000,48.900,4.039,0.078,25.113,2.507,17.420,44.000,0.100
2003-09-30,GLP,31215,R$/13kg,29.230,2.308,23.000,48.900,4.081,0.079,25.150,2.545,17.420,44.000,0.101
2003-10-31,GLP,21497,R$/13kg,29.039,2.319,22.500,48.900,4.145,0.080,24.894,2.540,17.420,36.830,0.102
2003-11-30,GLP,20309,R$/13kg,28.873,2.379,22.500,48.900,4.100,0.082,24.773,2.582,17.289,44.000,0.104
2003-12-31,GLP,25099,R$/13kg,28.795,2.383,22.000,48.900,4.148,0.083,24.648,2.594,17.420,36.180,0.105
2004-01-31,GLP,20012,R$/13kg,29.045,2.242,22.990,48.900,4.176,0.077,24.868,2.448,19.000,36.120,0.098
2004-02-29,GLP,19895,R$/13kg,29.210,2.229,23.000,48.900,4.270,0.076,24.941,2.440,16.530,35.500,0.098
2004-03-31,GLP,24683,R$/13kg,29.445,2.170,22.900,48.900,4.363,0.074,25.082,2.393,17.050,37.350,0.095
2004-04-30,GLP,19619,R$/13kg,30.178,2.246,23.000,48.900,4.601,0.074,25.577,2.277,19.500,36.000,0.089
2004-05-31,GLP,24358,R$/13kg,32.201,2.396,22.990,48.900,5.683,0.074,26.518,2.424,17.480,38.000,0.091
2004-06-30,GLP,34122,R$/13kg,32.236,2.434,22.990,46.000,5.599,0.076,26.637,2.449,18.450,38.000,0.092
2004-07-31,GLP,29422,R$/13kg,32.226,2.482,22.990,46.000,5.550,0.077,26.676,2.441,19.000,38.000,0.092
2004-08-31,GLP,35473,R$/13kg,32.175,2.499,22.990,45.000,5.601,0.078,26.574,2.482,18.500,38.000,0.093
2004-09-30,GLP,31243,R$/13kg,32.030,2.503,22.900,46.000,5.610,0.078,26.420,2.484,18.460,36.000,0.094
2004-10-31,GLP,29490,R$/13kg,32.022,2.489,22.900,46.000,5.715,0.078,26.307,2.496,17.822,39.350,0.095
2004-11-30,GLP,35385,R$/13kg,30.319,2.448,22.990,45.000,5.307,0.081,25.012,2.384,19.000,37.750,0.095
2004-12-31,GLP,30432,R$/13kg,30.347,2.463,23.000,45.000,5.377,0.081,24.970,2.588,19.000,38.000,0.104
2005-01-31,GLP,34757,R$/13kg,30.228,2.481,22.000,45.000,5.357,0.082,24.871,2.550,18.500,37.750,0.103
2005-02-28,GLP,28641,R$/13kg,30.112,2.569,22.000,44.000,5.357,0.085,24.755,2.583,19.000,37.750,0.104
2005-03-31,GLP,31247,R$/13kg,30.177,2.495,22.000,45.000,5.413,0.083,24.764,2.667,17.510,37.750,0.108
2005-04-30,GLP,29006,R$/13kg,30.130,2.494,21.990,45.000,5.482,0.083,24.648,2.674,19.000,38.000,0.108
2005-05-31,GLP,35374,R$/13kg,30.006,2.526,21.990,45.000,5.432,0.084,24.574,2.702,18.900,35.870,0.110
2005-06-30,GLP,29460,R$/13kg,29.988,2.507,22.000,45.000,5.353,0.084,24.635,2.714,17.472,35.870,0.110
2005-07-31,GLP,28671,R$/13kg,29.975,2.535,22.000,46.000,5.348,0.085,24.627,2.720,19.000,37.750,0.110
2005-08-31,GLP,17008,R$/13kg,29.928,2.560,21.990,46.000,5.332,0.086,24.596,2.790,17.000,37.540,0.113
2005-09-30,GLP,13770,R$/13kg,29.938,2.765,22.000,46.000,4.937,0.092,25.001,2.752,17.000,36.700,0.110
2005-10-31,GLP,22581,R$/13kg,30.076,2.728,21.990,45.000,5.047,0.091,25.029,2.780,15.343,39.200,0.111
2005-11-30,GLP,35855,R$/13kg,30.244,2.664,23.000,44.000,5.152,0.088,25.092,2.709,15.343,40.000,0.108
2005-12-31,GLP,35216,R$/13kg,30.498,2.695,22.000,45.000,5.249,0.088,25.249,2.721,17.350,38.000,0.108
2006-01-31,GLP,37762,R$/13kg,30.749,2.615,23.000,45.000,5.483,0.085,25.266,2.594,17.500,38.000,0.103
2006-02-28,GLP,32224,R$/13kg,30.934,2.603,23.990,45.000,5.324,0.084,25.610,2.648,17.100,38.000,0.103
2006-03-31,GLP,45641,R$/13kg,31.193,2.652,24.000,45.000,5.475,0.085,25.718,3.003,17.350,38.500,0.117
2006-04-30,GLP,42345,R$/13kg,31.546,2.558,24.000,45.000,5.587,0.081,25.959,2.987,20.000,38.000,0.115
2006-05-31,GLP,50336,R$/13kg,31.948,2.550,24.000,45.000,5.762,0.080,26.186,3.119,20.000,38.500,0.119
2006-06-30,GLP,44998,R$/13kg,32.327,2.449,25.000,45.000,5.798,0.076,26.529,2.741,22.340,38.000,0.103
2006-07-31,GLP,43557,R$/13kg,32.599,2.387,25.000,46.000,5.952,0.073,26.647,2.655,22.400,38.000,0.100
2006-08-31,GLP,50099,R$/13kg,32.731,2.398,26.000,46.000,6.020,0.073,26.711,2.560,22.200,38.000,0.096
2006-09-30,GLP,41036,R$/13kg,32.893,2.460,26.000,46.000,6.060,0.075,26.833,2.601,23.100,38.000,0.097
2006-10-31,GLP,32363,R$/13kg,32.957,2.512,26.000,46.000,6.087,0.076,26.870,2.473,23.530,38.000,0.092
2006-11-30,GLP,33165,R$/13kg,32.993,2.617,27.000,46.000,6.143,0.079,26.850,2.544,23.600,38.000,0.095
2006-12-31,GLP,31345,R$/13kg,32.995,2.587,27.000,46.000,6.167,0.078,26.828,2.531,22.900,38.000,0.094
2007-01-31,GLP,39244,R$/13kg,33.023,2.616,27.000,46.000,6.197,0.079,26.826,2.485,23.000,38.000,0.093
2007-02-28,GLP,30969,R$/13kg,33.041,2.629,26.000,46.000,6.178,0.080,26.863,2.552,23.550,38.400,0.095
2007-03-31,GLP,30793,R$/13kg,33.057,2.621,26.000,46.000,6.125,0.079,26.932,2.638,22.800,39.996,0.098
2007-04-30,GLP,30000,R$/13kg,33.033,2.638,26.000,46.000,6.161,0.080,26.872,2.656,23.000,39.866,0.099
2007-05-31,GLP,37531,R$/13kg,33.000,2.683,26.000,46.000,6.179,0.081,26.821,2.662,22.500,40.000,0.099
2007-06-30,GLP,29840,R$/13kg,32.966,2.699,26.000,47.000,6.091,0.082,26.875,2.662,16.150,38.466,0.099
2007-07-31,GLP,33640,R$/13kg,32.941,2.761,26.000,49.000,6.126,0.084,26.815,2.656,17.700,38.466,0.099
2007-08-31,GLP,35062,R$/13kg,32.876,2.791,23.000,48.000,6.114,0.085,26.762,2.712,21.018,38.407,0.101
2007-09-30,GLP,33216,R$/13kg,32.822,2.778,25.000,48.000,6.141,0.085,26.681,2.720,23.000,39.211,0.102
2007-10-31,GLP,41453,R$/13kg,32.808,2.806,25.000,48.000,6.248,0.086,26.560,2.812,22.100,39.211,0.106
2007-11-30,GLP,33643,R$/13kg,32.765,2.810,25.000,47.000,6.327,0.086,26.438,2.806,22.020,40.000,0.106
2007-12-31,GLP,36385,R$/13kg,32.742,2.840,25.000,49.000,6.303,0.087,26.439,2.803,22.020,39.000,0.106
2008-01-31,GLP,39208,R$/13kg,32.759,2.852,25.000,47.000,6.288,0.087,26.471,2.836,22.020,38.569,0.107
2008-02-28,GLP,33692,R$/13kg,32.747,2.845,25.000,47.000,6.285,0.087,26.462,2.909,22.020,38.130,0.110
2008-03-31,GLP,33966,R$/13kg,32.731,2.838,25.000,49.000,6.244,0.087,26.487,2.904,22.010,38.569,0.110
2008-04-30,GLP,42550,R$/13kg,32.712,2.855,25.000,47.000,6.318,0.087,26.394,2.889,22.010,38.130,0.109
2008-05-31,GLP,34007,R$/13kg,32.933,2.814,25.000,47.000,6.436,0.085,26.497,2.897,22.010,38.569,0.109
2008-06-30,GLP,33644,R$/13kg,33.262,2.828,25.000,48.000,6.656,0.085,26.606,2.928,22.001,39.500,0.110
2008-07-31,GLP,42079,R$/13kg,33.420,2.794,25.000,48.000,6.711,0.084,26.709,2.913,22.010,39.500,0.109
2008-08-31,GLP,33610,R$/13kg,33.502,2.742,25.000,47.000,6.778,0.082,26.724,2.899,22.010,39.000,0.108
2008-09-30,GLP,33717,R$/13kg,33.501,2.763,25.000,47.000,6.694,0.082,26.807,2.932,22.010,39.000,0.109
2008-10-31,GLP,42085,R$/13kg,33.453,2.869,24.000,47.000,6.749,0.086,26.704,3.085,19.830,39.000,0.116
2008-11-30,GLP,33584,R$/13kg,33.405,2.887,24.900,49.000,6.797,0.086,26.608,3.079,20.000,43.250,0.116
2008-12-31,GLP,42163,R$/13kg,33.361,2.903,24.000,49.000,6.678,0.087,26.683,3.115,20.000,40.870,0.117
2009-01-31,GLP,33827,R$/13kg,33.377,2.905,24.000,49.000,6.693,0.087,26.684,3.125,17.700,40.870,0.117
2009-02-28,GLP,33809,R$/13kg,33.372,2.927,24.900,50.000,6.723,0.088,26.649,3.155,20.000,40.870,0.118
2009-03-31,GLP,38494,R$/13kg,33.710,3.076,24.000,49.000,6.864,0.091,26.846,3.175,20.000,40.870,0.118
2009-04-30,GLP,37271,R$/13kg,34.416,3.130,26.000,50.000,7.056,0.091,27.360,3.208,17.287,41.687,0.117
2009-05-31,GLP,33588,R$/13kg,34.754,3.107,26.000,50.000,7.305,0.089,27.449,3.164,20.000,40.870,0.115
2009-06-30,GLP,38073,R$/13kg,35.353,3.106,26.000,50.000,7.749,0.088,27.604,3.171,20.000,45.000,0.115
2009-07-31,GLP,37583,R$/13kg,35.798,3.142,26.000,49.000,8.002,0.088,27.796,3.327,20.000,45.000,0.120
2009-08-31,GLP,17344,R$/13kg,36.043,3.139,26.000,49.000,8.130,0.087,27.913,3.315,17.000,45.000,0.119
2009-09-30,GLP,13458,R$/13kg,37.610,3.392,26.000,50.000,9.059,0.090,28.551,3.433,16.890,48.000,0.120
2009-10-31,GLP,21528,R$/13kg,38.024,3.503,24.000,52.000,9.217,0.092,28.807,3.559,14.638,48.000,0.124
2009-11-30,GLP,25240,R$/13kg,37.961,3.562,24.000,52.000,9.207,0.094,28.754,3.572,15.340,48.000,0.124
2009-12-31,GLP,30635,R$/13kg,38.020,3.541,24.000,52.000,9.221,0.093,28.799,3.668,15.268,48.000,0.127
2010-01-31,GLP,27348,R$/13kg,38.120,3.473,24.000,53.000,9.335,0.091,28.785,3.646,14.660,44.500,0.127
2010-02-28,GLP,28852,R$/13kg,38.145,3.560,24.000,52.000,9.251,0.093,28.894,4.007,15.343,44.000,0.139
2010-03-31,GLP,38669,R$/13kg,38.370,3.548,24.000,52.000,9.633,0.092,28.737,3.962,15.340,44.000,0.138
2010-04-30,GLP,32548,R$/13kg,38.346,3.530,24.000,52.000,9.538,0.092,28.808,3.909,14.660,43.870,0.136
2010-05-31,GLP,36107,R$/13kg,38.306,3.529,24.000,52.000,9.525,0.092,28.781,4.023,15.000,43.870,0.140
2010-06-30,GLP,37455,R$/13kg,38.280,3.584,24.000,54.000,9.439,0.094,28.841,4.084,15.000,44.000,0.142
2010-07-31,GLP,32332,R$/13kg,38.221,3.535,24.000,55.000,9.391,0.092,28.830,4.055,14.090,45.000,0.141
2010-08-31,GLP,36823,R$/13kg,38.014,3.525,24.620,55.000,9.096,0.093,28.918,4.005,14.000,44.000,0.138
2010-09-30,GLP,33836,R$/13kg,38.068,3.483,24.990,56.000,9.140,0.091,28.928,4.007,14.033,44.000,0.139
2010-10-31,GLP,31620,R$/13kg,38.153,3.484,24.990,53.000,9.294,0.091,28.859,4.036,14.033,44.000,0.140
2010-11-30,GLP,36955,R$/13kg,38.178,3.456,24.990,53.000,9.226,0.091,28.952,3.990,14.033,44.000,0.138
2010-12-31,GLP,34259,R$/13kg,38.169,3.499,24.990,53.000,9.229,0.092,28.940,4.143,14.023,43.870,0.143
2011-01-31,GLP,34331,R$/13kg,38.160,3.481,24.990,57.000,9.431,0.091,28.729,4.055,13.540,43.900,0.141
2011-02-28,GLP,28911,R$/13kg,38.127,3.562,24.990,57.000,9.362,0.093,28.765,4.154,14.000,43.900,0.144
2011-03-31,GLP,39566,R$/13kg,38.141,3.581,24.990,56.000,9.369,0.094,28.772,4.187,15.344,43.000,0.146
2011-04-30,GLP,32101,R$/13kg,38.293,3.696,25.000,53.900,9.417,0.097,28.876,4.279,14.033,44.000,0.148
2011-05-31,GLP,38120,R$/13kg,38.344,3.734,25.000,53.900,9.304,0.097,29.040,4.328,15.343,45.600,0.149
2011-06-30,GLP,34393,R$/13kg,38.407,3.777,26.000,58.000,9.236,0.098,29.171,4.354,14.000,44.700,0.149
2011-07-31,GLP,32253,R$/13kg,38.406,3.789,25.600,59.000,9.232,0.099,29.174,4.393,14.033,44.000,0.151
2011-08-31,GLP,40184,R$/13kg,38.397,3.806,25.600,58.000,9.254,0.099,29.143,4.413,14.000,44.000,0.151
2011-09-30,GLP,32372,R$/13kg,38.677,3.861,25.600,58.000,9.328,0.100,29.349,4.394,14.033,44.000,0.150
2011-10-31,GLP,35417,R$/13kg,38.891,3.877,28.000,58.000,9.410,0.100,29.481,4.315,14.033,44.000,0.146
2011-11-30,GLP,36826,R$/13kg,38.908,3.887,28.000,58.000,9.461,0.100,29.447,4.455,14.033,44.440,0.151
2011-12-31,GLP,32324,R$/13kg,38.931,3.899,26.000,58.000,9.493,0.100,29.438,4.482,14.030,44.000,0.152
